date,NDVI_mean,NDVI_min,NDVI_max,NDSI_mean,NDSI_min,NDSI_max,EVI_mean,EVI_min,EVI_max,NDRE_mean,NDRE_min,NDRE_max,RECI_mean,RECI_min,RECI_max,CAB_mean,CAB_min,CAB_max,SAVI_mean,SAVI_min,SAVI_max,DWSI_mean,DWSI_min,DWSI_max,MSAVI_mean,MSAVI_min,MSAVI_max
2019-07-13,0.46506526116824404,0.27276726792784867,0.5735509520820256,-0.46506526116824404,-0.5735509520820256,-0.27276726792784867,-4306.2821063475785,-9431.5,-1369.5,0.4650487911349525,0.27275766800992485,0.5735317503494338,2.7562773570275785,1.750151240169389,3.689892051030422,0.7273878637848967,0.6303169872663235,0.8191489361702128,0.6975206942923518,0.4091059056417024,0.8602364264044357,0.2663649665371594,0.1110193974411886,0.3389423076923077,0.00019146553542429847,0.00014810670297200413,0.00024072186991998208
2019-12-30,0.7219326420769121,0.16772927905836194,0.8465734742584384,-0.7219326420769121,-0.8465734742584384,-0.16772927905836194,2240.7209647480895,-10810,8484.5,0.7218982025466338,0.16772269847185986,0.8465503838967912,6.583755494982189,1.4030642309958752,12.035555555555556,1.0577776612669618,0.5844594594594594,1.1959593105397004,1.0827375447806045,0.2515630746598014,1.2697519815903862,0.2824706608313126,-0.289237668161435,0.5510344827586207,0.0002909391576267881,0.0001206021170850093,0.0008322187572460587
2022-07-27,-0.009390164079564826,-0.09849232069888686,0.05775848377362486,0.009390164079564826,-0.05775848377362486,0.09849232069888686,-73802.84129298519,-94454,-55961,-0.009390085291797566,-0.09849158054328651,0.05775799453231377,0.9817971155424214,0.8206772703950744,1.1225980447241264,0.1346981991843625,-0.12989600544270585,0.27264296754250383,-0.01408487680833612,-0.14773501162435715,0.08663543238306996,0.35707838384028356,0.19481356205202544,0.6166700221461647,-2.0984108324540906e-06,-2.4089762712865253e-05,1.0930758576569424e-05
2024-02-02,0.6730939905165814,0.19809322033898305,0.8258664412510567,-0.6730939905165814,-0.8258664412510567,-0.19809322033898305,1174.9285807661738,-10726.5,7875.5,0.6730619575214726,0.19807643420049148,0.8258441022728041,5.463577253656465,1.4940554821664465,10.485436893203884,1.0191589489458606,0.6702495675809241,1.163019693654267,1.0094908466470836,0.29706115965051627,1.2386949539345786,0.2451009732635315,-0.3200568990042674,0.5607249120908845,0.0002853241314144049,0.00011917501738457788,0.0006868118432313362
2021-01-18,0.7555720248789912,0.1852353538774128,0.8651886286429465,-0.7555720248789912,-0.8651886286429465,-0.1852353538774128,2987.5760973378633,-7987,9254,0.7555360181802772,0.18522531796448552,0.8651638787376009,7.730381567327531,1.4546965918536992,13.83554376657825,1.0970986776471296,0.7218700475435816,1.2735546038543897,1.13318927362417,0.2778059928897918,1.2976669348350764,0.2988112374568633,-0.28699820251647695,0.574219741182441,0.0002923827614498695,0.00016558752637328315,0.0007459044854675675
2021-12-19,0.6346777397742503,0.0826722338204593,0.8101653398652786,-0.6346777397742503,-0.8101653398652786,-0.0826722338204593,181.29872486442852,-31702,5967,0.6346437931217518,0.08267085309639922,0.8101388809510202,4.837729821899486,1.1802457897132452,9.535483870967742,0.9612892605464995,0.44695481335952847,1.1456431535269709,0.9518575047452436,0.1240018788163457,1.2151239922441066,0.24895427079972848,-0.1951417004048583,0.49823321554770317,0.0003186312623227376,2.9442617520428178e-05,0.0007220721552914256
2023-08-26,0.4167337776183814,0.02545979084024522,0.7750811827038113,-0.4167337776183814,-0.7750811827038113,-0.02545979084024522,-8877.005455633645,-49984,5919,0.4167168778042547,0.02545949704150547,0.7750599881049228,2.8318186718453027,1.0522498519834222,7.89209726443769,0.7851375805240038,0.4453904873752202,1.107755880483153,0.6250214563593389,0.038188309112545525,1.1625224301461163,0.16285209797720862,-0.14207920792079207,0.4624505928853755,0.0001865350239065458,6.983877101553064e-06,0.0005108141729006214
2021-10-10,0.011248023063589673,-0.03426268055089016,0.3545665471419532,-0.011248023063589673,-0.3545665471419532,0.03426268055089016,-53551.42507115152,-71146.5,-8455,0.011247789255530919,-0.03426237364350112,0.3545545815791916,1.025659720739465,0.9337447223124391,2.0986928104575164,0.2978053525658418,0.11602281565983924,0.6166281755196305,0.01687093866966737,-0.0513925822253324,0.5317937361594433,0.2134496991676978,0.06568199619559136,0.37115130127922363,4.643309544625407e-06,-8.655234623923372e-06,0.00016298658627345356
2023-04-08,0.12773398001917788,-0.04913188031030661,0.7123287671232876,-0.12773398001917788,-0.7123287671232876,0.04913188031030661,-33375.59311518819,-73379,2272.5,0.1277280690405069,-0.04913091233272094,0.71230088841924,1.382817329440024,0.9063380281690141,5.9523809523809526,0.5236114287811202,0.29411764705882354,1.0850515463917527,0.1915732662489451,-0.07369328326048144,1.068362480127186,0.10696131980511232,-0.27072229369601175,0.49109947643979057,8.108861893917425e-05,-2.675844164348881e-05,0.0005666101745474142
2024-04-27,0.5856070513376644,0.11205936920222634,0.7638131373013991,-0.5856070513376644,-0.7638131373013991,-0.11205936920222634,-518.0700800195369,-15659.5,4422.5,0.5855804535501559,0.11205604286329163,0.7637841580589781,4.082623772185485,1.2524028416213957,7.467871485943775,1.0276644211850114,0.5890688259109311,1.1396092960592792,0.8782859121295182,0.16807346257304517,1.1455838767042086,0.09248513613875949,-0.3206056616194865,0.3898462971588263,0.0002633398684515836,6.722310300929428e-05,0.0005738584045797855
